Ordem de Recebimento,Notas Fiscais,Codigo Produto,Descrição,LOTE,HU,Id,Data de Fabricação,Data de Entrada,Local,Razão Social
20079,NF: 181200 / Série: 1,10001616,350ML POTE AZ F 200 HF3B 00 L70,,5115543061,32669,09/01/2024 00:00:00,01/02/2024 09:10:54,YG711,OWENS-ILLINOIS - SP
20079,NF: 181200 / Série: 1,10001616,350ML POTE AZ F 200 HF3B 00 L70,,5115543031,32672,08/01/2024 00:00:00,01/02/2024 09:10:54,YG711,OWENS-ILLINOIS - SP
20079,NF: 181200 / Série: 1,10001616,350ML POTE AZ F 200 HF3B 00 L70,,5115526318,32673,08/01/2024 00:00:00,01/02/2024 09:10:54,YG711,OWENS-ILLINOIS - SP
20079,NF: 181200 / Série: 1,10001616,350ML POTE AZ F 200 HF3B 00 L70,,5115543042,32694,10/01/2024 00:00:00,01/02/2024 09:10:54,YG711,OWENS-ILLINOIS - SP
24264,NF:707077007070/Série:,10001616,350ML POTE AZ F 200 HF3B 00 L70,5114882430,5115526319,180437,09/01/2024 00:00:00,31/07/2024 14:29:59,YG711,OWENS-ILLINOIS - SP
24421,,10001616,350ML POTE AZ F 200 HF3B 00 L70,5114882430,5115543032,184127,09/01/2024 00:00:00,05/08/2024 15:53:51,YG711,OWENS-ILLINOIS - SP
24421,,10001616,350ML POTE AZ F 200 HF3B 00 L70,5114882590,5115545812,184132,10/01/2024 00:00:00,05/08/2024 15:54:33,YG711,OWENS-ILLINOIS - SP
24421,,10001616,350ML POTE AZ F 200 HF3B 00 L70,5114882590,5115545813,184134,10/01/2024 00:00:00,05/08/2024 15:54:53,YG711,OWENS-ILLINOIS - SP
24421,,10001616,350ML POTE AZ F 200 HF3B 00 L70,5114882590,5115545814,184138,10/01/2024 00:00:00,05/08/2024 15:55:08,YG711,OWENS-ILLINOIS - SP
24421,,10001616,350ML POTE AZ F 200 HF3B 00 L70,5114882590,5115545815,184141,10/01/2024 00:00:00,05/08/2024 15:55:22,YG711,OWENS-ILLINOIS - SP
24421,,10001616,350ML POTE AZ F 200 HF3B 00 L70,5114882590,5115545817,184143,10/01/2024 00:00:00,05/08/2024 15:55:38,YG711,OWENS-ILLINOIS - SP
24421,,10001616,350ML POTE AZ F 200 HF3B 00 L70,5114882590,5115545818,184146,10/01/2024 00:00:00,05/08/2024 15:55:52,YG711,OWENS-ILLINOIS - SP
24421,,10001616,350ML POTE AZ F 200 HF3B 00 L70,5114882590,5115545821,184148,10/01/2024 00:00:00,05/08/2024 15:56:06,YG711,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570816,160416,07/06/2024 00:00:00,05/07/2024 06:36:58,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119564414,160417,06/06/2024 00:00:00,05/07/2024 06:37:26,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907240,5119537652,160418,06/06/2024 00:00:00,05/07/2024 06:38:03,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907240,5119564420,160419,06/06/2024 00:00:00,05/07/2024 06:38:26,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907240,5119564422,160420,06/06/2024 00:00:00,05/07/2024 06:38:47,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907240,5119564421,160421,06/06/2024 00:00:00,05/07/2024 06:39:02,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907240,5119564417,160422,06/06/2024 00:00:00,05/07/2024 06:39:16,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907240,5119564418,160423,06/06/2024 00:00:00,05/07/2024 06:39:32,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119583215,160424,07/06/2024 00:00:00,05/07/2024 06:39:48,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570808,160425,07/06/2024 00:00:00,05/07/2024 06:40:00,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907240,5119564425,160426,06/06/2024 00:00:00,05/07/2024 06:40:13,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907240,5119564419,160427,06/06/2024 00:00:00,05/07/2024 06:40:32,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907240,5119564415,160428,06/06/2024 00:00:00,05/07/2024 06:40:52,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907240,5119564416,160429,06/06/2024 00:00:00,05/07/2024 06:41:11,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907240,5119564404,160430,06/06/2024 00:00:00,05/07/2024 06:41:26,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907240,5119564413,160431,06/06/2024 00:00:00,05/07/2024 06:41:40,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907240,5119564402,160432,06/06/2024 00:00:00,05/07/2024 06:41:53,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907240,5119564403,160433,06/06/2024 00:00:00,05/07/2024 06:42:20,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570818,160434,07/06/2024 00:00:00,05/07/2024 06:43:02,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907240,5119564423,160435,06/06/2024 00:00:00,05/07/2024 06:43:22,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570815,160436,07/06/2024 00:00:00,05/07/2024 06:43:35,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907240,5119564424,160437,06/06/2024 00:00:00,05/07/2024 06:43:49,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570813,160438,07/06/2024 00:00:00,05/07/2024 06:44:08,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570814,160439,07/06/2024 00:00:00,05/07/2024 06:44:22,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570817,160440,07/06/2024 00:00:00,05/07/2024 06:44:57,C0100200,OWENS-ILLINOIS - SP
23499,NF:1580748/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570809,160441,07/06/2024 00:00:00,05/07/2024 06:45:22,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570811,160442,07/06/2024 00:00:00,05/07/2024 06:51:02,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570812,160443,07/06/2024 00:00:00,05/07/2024 06:51:17,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570810,160444,07/06/2024 00:00:00,05/07/2024 06:51:32,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119583202,160445,07/06/2024 00:00:00,05/07/2024 06:51:46,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119583207,160446,07/06/2024 00:00:00,05/07/2024 06:52:00,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119583206,160447,07/06/2024 00:00:00,05/07/2024 06:52:15,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570819,160448,07/06/2024 00:00:00,05/07/2024 06:52:28,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570826,160449,07/06/2024 00:00:00,05/07/2024 06:52:44,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570825,160450,07/06/2024 00:00:00,05/07/2024 06:52:57,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119583197,160451,07/06/2024 00:00:00,05/07/2024 06:53:16,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570833,160452,07/06/2024 00:00:00,05/07/2024 06:53:34,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570824,160453,07/06/2024 00:00:00,05/07/2024 06:53:49,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570837,160454,07/06/2024 00:00:00,05/07/2024 06:54:05,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570821,160455,07/06/2024 00:00:00,05/07/2024 06:54:21,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570830,160456,07/06/2024 00:00:00,05/07/2024 06:54:36,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570829,160457,07/06/2024 00:00:00,05/07/2024 06:54:50,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570820,160458,07/06/2024 00:00:00,05/07/2024 06:55:05,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570823,160459,07/06/2024 00:00:00,05/07/2024 06:55:20,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119583196,160460,07/06/2024 00:00:00,05/07/2024 06:55:34,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570832,160461,07/06/2024 00:00:00,05/07/2024 06:55:50,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570835,160462,07/06/2024 00:00:00,05/07/2024 06:56:05,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570836,160463,07/06/2024 00:00:00,05/07/2024 06:56:54,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570822,160464,07/06/2024 00:00:00,05/07/2024 06:57:07,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119590434,160465,07/06/2024 00:00:00,05/07/2024 06:57:21,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570827,160466,07/06/2024 00:00:00,05/07/2024 06:58:20,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570828,160467,07/06/2024 00:00:00,05/07/2024 06:58:48,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119583200,160468,07/06/2024 00:00:00,05/07/2024 06:59:02,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570831,160469,07/06/2024 00:00:00,05/07/2024 06:59:16,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119570834,160470,07/06/2024 00:00:00,05/07/2024 06:59:33,C0100200,OWENS-ILLINOIS - SP
23497,NF:1580737/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119583201,160471,07/06/2024 00:00:00,05/07/2024 06:59:51,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119593071,160472,07/06/2024 00:00:00,05/07/2024 07:06:55,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119593077,160473,07/06/2024 00:00:00,05/07/2024 07:07:18,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119593078,160474,07/06/2024 00:00:00,05/07/2024 07:07:34,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119593072,160475,07/06/2024 00:00:00,05/07/2024 07:07:46,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119593080,160476,07/06/2024 00:00:00,05/07/2024 07:07:59,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119593067,160477,07/06/2024 00:00:00,05/07/2024 07:08:14,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119593062,160478,07/06/2024 00:00:00,05/07/2024 07:08:28,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907670,5119606702,160479,08/06/2024 00:00:00,05/07/2024 07:10:07,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119593068,160480,07/06/2024 00:00:00,05/07/2024 07:10:23,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119593075,160481,07/06/2024 00:00:00,05/07/2024 07:10:36,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119593076,160482,07/06/2024 00:00:00,05/07/2024 07:10:51,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907670,5119606703,160483,08/06/2024 00:00:00,05/07/2024 07:11:09,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119593073,160484,07/06/2024 00:00:00,05/07/2024 07:11:22,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119583223,160485,07/06/2024 00:00:00,05/07/2024 07:11:34,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907670,5119606701,160486,08/06/2024 00:00:00,05/07/2024 07:11:47,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907670,5119606704,160487,08/06/2024 00:00:00,05/07/2024 07:12:04,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119593069,160488,07/06/2024 00:00:00,05/07/2024 07:12:16,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907670,5119606705,160489,08/06/2024 00:00:00,05/07/2024 07:12:34,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907670,5119606706,160490,08/06/2024 00:00:00,05/07/2024 07:12:50,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119593056,160491,07/06/2024 00:00:00,05/07/2024 07:13:03,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907670,5119606700,160492,08/06/2024 00:00:00,05/07/2024 07:13:17,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119593085,160493,07/06/2024 00:00:00,05/07/2024 07:13:32,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119593081,160494,07/06/2024 00:00:00,05/07/2024 07:13:54,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119593057,160495,07/06/2024 00:00:00,05/07/2024 07:14:11,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119583224,160496,07/06/2024 00:00:00,05/07/2024 07:14:25,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119593082,160497,07/06/2024 00:00:00,05/07/2024 07:14:41,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119593083,160498,07/06/2024 00:00:00,05/07/2024 07:14:57,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119593084,160499,07/06/2024 00:00:00,05/07/2024 07:15:17,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119593079,160500,07/06/2024 00:00:00,05/07/2024 07:15:40,C0100200,OWENS-ILLINOIS - SP
23491,NF:1580722/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907440,5119593074,160501,07/06/2024 00:00:00,05/07/2024 07:16:03,C0100200,OWENS-ILLINOIS - SP
23520,NF:1580863/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907120,5119524212,160554,05/06/2024 00:00:00,05/07/2024 09:44:53,C0100200,OWENS-ILLINOIS - SP
23520,NF:1580863/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907120,5119524196,160555,05/06/2024 00:00:00,05/07/2024 09:45:13,C0100200,OWENS-ILLINOIS - SP
23520,NF:1580863/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907120,5119524204,160556,05/06/2024 00:00:00,05/07/2024 09:45:28,C0100200,OWENS-ILLINOIS - SP
23520,NF:1580863/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907120,5119524197,160557,05/06/2024 00:00:00,05/07/2024 09:45:47,C0100200,OWENS-ILLINOIS - SP
23520,NF:1580863/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907120,5119515519,160558,05/06/2024 00:00:00,05/07/2024 09:46:01,C0100200,OWENS-ILLINOIS - SP
23520,NF:1580863/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907120,5119524200,160563,05/06/2024 00:00:00,05/07/2024 09:47:31,C0100200,OWENS-ILLINOIS - SP
23520,NF:1580863/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907120,5119524206,160587,05/06/2024 00:00:00,05/07/2024 10:02:31,D0460200,OWENS-ILLINOIS - SP
23520,NF:1580863/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907120,5119524217,160588,05/06/2024 00:00:00,05/07/2024 10:02:49,D0460200,OWENS-ILLINOIS - SP
23520,NF:1580863/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907120,5119524202,160589,05/06/2024 00:00:00,05/07/2024 10:03:03,D0460200,OWENS-ILLINOIS - SP
23520,NF:1580863/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907120,5119524224,160590,05/06/2024 00:00:00,05/07/2024 10:03:19,D0460200,OWENS-ILLINOIS - SP
23520,NF:1580863/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907120,5119524208,160591,05/06/2024 00:00:00,05/07/2024 10:03:34,D0460200,OWENS-ILLINOIS - SP
23520,NF:1580863/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907120,5119524209,160593,05/06/2024 00:00:00,05/07/2024 10:05:00,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119564412,160614,06/06/2024 00:00:00,05/07/2024 10:14:50,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119563707,160615,06/06/2024 00:00:00,05/07/2024 10:15:07,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119564405,160616,06/06/2024 00:00:00,05/07/2024 10:15:22,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119564409,160617,06/06/2024 00:00:00,05/07/2024 10:15:37,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119564406,160618,06/06/2024 00:00:00,05/07/2024 10:15:52,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119563708,160619,06/06/2024 00:00:00,05/07/2024 10:16:06,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119563705,160620,06/06/2024 00:00:00,05/07/2024 10:16:21,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119564411,160621,06/06/2024 00:00:00,05/07/2024 10:16:35,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119564410,160622,06/06/2024 00:00:00,05/07/2024 10:16:50,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119564401,160623,06/06/2024 00:00:00,05/07/2024 10:17:05,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119564408,160624,06/06/2024 00:00:00,05/07/2024 10:17:21,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119564407,160625,06/06/2024 00:00:00,05/07/2024 10:17:34,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119563706,160626,06/06/2024 00:00:00,05/07/2024 10:17:49,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119563709,160627,06/06/2024 00:00:00,05/07/2024 10:18:08,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119564400,160628,06/06/2024 00:00:00,05/07/2024 10:18:30,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119564397,160629,06/06/2024 00:00:00,05/07/2024 10:18:45,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119537659,160630,06/06/2024 00:00:00,05/07/2024 10:18:59,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119564396,160631,06/06/2024 00:00:00,05/07/2024 10:19:14,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119563711,160632,06/06/2024 00:00:00,05/07/2024 10:19:30,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119563710,160633,06/06/2024 00:00:00,05/07/2024 10:19:49,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119564399,160634,06/06/2024 00:00:00,05/07/2024 10:20:14,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119564398,160635,06/06/2024 00:00:00,05/07/2024 10:20:31,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119537658,160636,06/06/2024 00:00:00,05/07/2024 10:20:45,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119537657,160637,06/06/2024 00:00:00,05/07/2024 10:21:00,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119537651,160638,06/06/2024 00:00:00,05/07/2024 10:21:14,D0460200,OWENS-ILLINOIS - SP
23512,NF:1580793/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907420,5119537654,160639,06/06/2024 00:00:00,05/07/2024 10:21:30,D0460200,OWENS-ILLINOIS - SP
23538,NF:1580917/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114906930,5119496605,161104,04/06/2024 00:00:00,05/07/2024 21:09:15,A0250200,OWENS-ILLINOIS - SP
23538,NF:1580917/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114906930,5119496602,161105,04/06/2024 00:00:00,05/07/2024 21:09:36,A0250200,OWENS-ILLINOIS - SP
23538,NF:1580917/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907120,5119509889,161106,05/06/2024 00:00:00,05/07/2024 21:11:43,A0250200,OWENS-ILLINOIS - SP
23538,NF:1580917/Série:,10001683,660ML GFA SIDRA LTTB 00 00700,5114907120,5119509890,161107,05/06/2024 00:00:00,05/07/2024 21:12:06,A0250200,OWENS-ILLINOIS - SP
